--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀0272571, curr_params.bias: -16.0212593079, current_time_ms: 17159624, curr_params.time_get_image: 484038, offset_y_cm from origin: 0.15, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.47
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180475, curr_params.time_get_image: 505003, offset_y_cm from origin: 10.34, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180486, curr_params.time_get_image: 505003, offset_y_cm from origin: 11.34, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180497, curr_params.time_get_image: 505003, offset_y_cm from origin: 11.34, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180508, curr_params.time_get_image: 505003, offset_y_cm from origin: 12.34, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180519, curr_params.time_get_image: 505003, offset_y_cm from origin: 12.34, offset_x_cm for ac: -17.43, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180530, curr_params.time_get_image: 505003, offset_y_cm from origin: 13.34, offset_x_cm for ac: -17.43, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180541, curr_params.time_get_image: 505003, offset_y_cm from origin: 13.34, offset_x_cm for ac: -17.43, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180552, curr_params.time_get_image: 505003, offset_y_cm from origin: 13.34, offset_x_cm for ac: -17.42, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180563, curr_params.time_get_image: 505003, offset_y_cm from origin: 14.34, offset_x_cm for ac: -17.42, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180574, curr_params.time_get_image: 505003, offset_y_cm from origin: 14.34, offset_x_cm for ac: -17.42, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180585, curr_params.time_get_image: 505003, offset_y_cm from origin: 15.34, offset_x_cm for ac: -17.42, filterd_offset_x_cm: -17.42
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180596, curr_params.time_get_image: 505003, offset_y_cm from origin: 15.34, offset_x_cm for ac: -17.41, filterd_offset_x_cm: -17.42
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180607, curr_params.time_get_image: 505003, offset_y_cm from origin: 16.34, offset_x_cm for ac: -17.41, filterd_offset_x_cm: -17.42
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180618, curr_params.time_get_image: 505003, offset_y_cm from origin: 16.34, offset_x_cm for ac: -17.41, filterd_offset_x_cm: -17.42
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180629, curr_params.time_get_image: 505003, offset_y_cm from origin: 16.34, offset_x_cm for ac: -17.41, filterd_offset_x_cm: -17.41
